filename,label
1152039_A_001.mp4,0.043050
1152039_A_002.mp4,0.447227
1152039_A_003.mp4,0.158789
1152039_B_001.mp4,0.046301
1152039_B_002.mp4,0.046183
1152039_B_003.mp4,0.098110
1152039_C_001.mp4,0.046770
1152039_C_002.mp4,0.262190
1152039_C_003.mp4,0.048941
1152039_D_001.mp4,0.000385
1152039_D_002.mp4,0.000648
1152039_D_003.mp4,0.068373
1152039_E_001.mp4,0.460770
1152039_E_002.mp4,0.323686
1152039_E_003.mp4,0.484053
1188957_1501828_A_000.mp4,0.999983
1188957_1501828_A_002.mp4,0.950141
1188957_1501828_A_003.mp4,0.999317
1188957_1873849_C_001.mp4,0.999998
1188957_1873849_C_002.mp4,0.999997
1188957_1873849_C_003.mp4,0.999121
1188957_2022094_A_000.mp4,0.914860
1188957_2022094_A_002.mp4,0.636596
1188957_2022094_A_003.mp4,0.851728
1188957_2022094_B_000.mp4,0.995752
1188957_2022094_B_002.mp4,0.996886
1188957_2022094_B_003.mp4,0.972139
1188957_2022094_C_000.mp4,0.998692
1188957_2022094_C_002.mp4,0.997707
1188957_2022094_C_003.mp4,0.981806
1188957_2022094_D_000.mp4,0.997451
1188957_2022094_D_002.mp4,0.914393
1188957_2022094_D_003.mp4,0.994578
1290777_1433884_A_000.mp4,0.998693
1290777_1433884_A_002.mp4,0.946757
1290777_1433884_A_003.mp4,0.851214
1290777_1851350_A_000.mp4,0.999988
1290777_1851350_A_002.mp4,0.985656
1290777_1851350_A_003.mp4,0.999987
1290777_1851350_B_000.mp4,0.986136
1290777_1851350_B_002.mp4,0.938112
1290777_1851350_B_003.mp4,0.827558
1290777_1892339_A_000.mp4,0.694141
1290777_1892339_A_002.mp4,0.365412
1290777_1892339_A_003.mp4,0.756930
1290777_1922507_A_000.mp4,0.870022
1290777_1922507_A_002.mp4,0.685636
1290777_1922507_A_003.mp4,0.924326
1290777_2060058_A_000.mp4,0.990538
1290777_2060058_A_002.mp4,0.408751
1290777_2060058_A_003.mp4,0.992331
1290777_2060058_B_000.mp4,0.997758
1290777_2060058_B_002.mp4,0.998836
1290777_2060058_B_003.mp4,0.995498
1290777_A_001.mp4,0.000163
1290777_A_002.mp4,0.006094
1290777_A_003.mp4,0.000703
1290777_B_001.mp4,0.005938
1290777_B_002.mp4,0.024689
1290777_B_003.mp4,0.026653
1290777_C_001.mp4,0.005841
1290777_C_002.mp4,0.027327
1290777_C_003.mp4,0.019543
1296203_2060058_A_000.mp4,0.987655
1296203_2060058_A_002.mp4,0.969716
1296203_2060058_A_003.mp4,0.978730
1296203_2060058_B_000.mp4,0.772012
1296203_2060058_B_002.mp4,0.898280
1296203_2060058_B_003.mp4,0.716640
1320815_1390015_A_000.mp4,0.961823
1320815_1390015_A_002.mp4,0.969333
1320815_1390015_A_003.mp4,0.774170
1320815_1573558_A_000.mp4,0.986225
1320815_1573558_A_002.mp4,0.984619
1320815_1573558_A_003.mp4,0.956275
1320815_1851350_A_000.mp4,0.999992
1320815_1851350_A_002.mp4,0.992020
1320815_1851350_A_003.mp4,0.987181
1320815_1851350_B_000.mp4,0.939260
1320815_1851350_B_001.mp4,0.906795
1320815_1851350_B_002.mp4,0.726833
1320815_1851350_B_003.mp4,0.866222
1320815_2031720_A_000.mp4,0.999936
1320815_2031720_A_002.mp4,0.846007
1320815_2031720_A_003.mp4,0.999740
1320815_2040724_A_000.mp4,0.743850
1320815_2040724_A_002.mp4,0.790338
1320815_2040724_A_003.mp4,0.924838
1320815_2059294_A_000.mp4,0.934634
1320815_2059294_A_002.mp4,0.919335
1320815_2059294_A_003.mp4,0.984468
1320815_2059294_B_000.mp4,0.999087
1320815_2059294_B_002.mp4,0.861260
1320815_2059294_B_003.mp4,0.999981
1354471_2022094_A_000.mp4,0.962511
1354471_2022094_A_002.mp4,0.908805
1354471_2022094_A_003.mp4,0.287644
1354471_2022094_B_000.mp4,0.992004
1354471_2022094_B_002.mp4,0.845588
1354471_2022094_B_003.mp4,0.971535
1390015_1290777_B_000.mp4,0.998739
1390015_1290777_B_002.mp4,0.999698
1390015_1290777_B_003.mp4,0.966196
1390015_1600085_A_000.mp4,0.999997
1390015_1600085_A_002.mp4,0.934472
1390015_1600085_A_003.mp4,0.989902
1390015_1848521_A_000.mp4,0.998544
1390015_1848521_A_002.mp4,0.905164
1390015_1848521_A_003.mp4,0.853082
1390015_1848521_B_000.mp4,0.999995
1390015_1848521_B_002.mp4,0.999591
1390015_1848521_B_003.mp4,0.965753
1390015_1851350_A_000.mp4,0.999936
1390015_1851350_A_002.mp4,0.425898
1390015_1851350_A_003.mp4,0.786503
1390015_1851350_B_000.mp4,0.774644
1390015_1851350_B_002.mp4,0.845792
1390015_1851350_B_003.mp4,0.962683
1390015_2031720_A_000.mp4,0.999995
1390015_2031720_A_002.mp4,0.999602
1390015_2031720_A_003.mp4,0.999990
1390015_A_001.mp4,0.002407
1390015_A_002.mp4,0.012948
1390015_A_003.mp4,0.094265
1433884_A_001.mp4,0.000539
1433884_A_002.mp4,0.101119
1433884_A_003.mp4,0.815953
1433884_B_001.mp4,0.001669
1433884_B_002.mp4,0.000224
1433884_B_003.mp4,0.088731
1433884_C_001.mp4,0.000480
1433884_C_002.mp4,0.375520
1433884_C_003.mp4,0.000915
1441897_1848521_B_000.mp4,0.999984
1441897_1848521_B_002.mp4,0.945698
1441897_1848521_B_003.mp4,0.998490
1441897_A_001.mp4,0.040733
1441897_A_002.mp4,0.000735
1441897_A_003.mp4,0.386522
1441897_B_001.mp4,0.002628
1441897_B_002.mp4,0.001951
1441897_B_003.mp4,0.013101
1441897_C_001.mp4,0.086790
1441897_C_002.mp4,0.103120
1441897_C_003.mp4,0.100802
1441897_D_001.mp4,0.001218
1441897_D_002.mp4,0.238659
1441897_D_003.mp4,0.585398
1441897_E_001.mp4,0.017593
1441897_E_002.mp4,0.002825
1441897_E_003.mp4,0.099179
1501828_A_001.mp4,0.341377
1501828_A_002.mp4,0.075067
1501828_A_003.mp4,0.324720
1538458_1892339_A_000.mp4,0.990625
1538458_1892339_A_002.mp4,0.995706
1538458_1892339_A_003.mp4,0.953022
1573558_1848521_B_000.mp4,0.999031
1573558_1848521_B_002.mp4,0.999565
1573558_1848521_B_003.mp4,0.999922
1573558_A_001.mp4,0.011499
1573558_A_002.mp4,0.061115
1573558_A_003.mp4,0.150263
1573558_B_001.mp4,0.000194
1573558_B_002.mp4,0.093793
1573558_B_003.mp4,0.030405
1595866_1573558_A_000.mp4,0.992821
1595866_1573558_A_002.mp4,0.781644
1595866_1573558_A_003.mp4,0.995514
1595866_1851350_B_000.mp4,0.660108
1595866_1851350_B_002.mp4,0.233486
1595866_1851350_B_003.mp4,0.787747
1595866_2040724_A_000.mp4,0.998137
1595866_2040724_A_002.mp4,0.995981
1595866_2040724_A_003.mp4,0.997001
1599584_2022094_A_000.mp4,0.553596
1599584_2022094_A_002.mp4,0.167421
1599584_2022094_A_003.mp4,0.634290
1599584_2022094_B_000.mp4,0.996413
1599584_2022094_B_002.mp4,0.658103
1599584_2022094_B_003.mp4,0.999870
1599584_2022094_C_000.mp4,0.971146
1599584_2022094_C_002.mp4,0.904138
1599584_2022094_C_003.mp4,0.962449
1599584_2022094_D_000.mp4,0.985522
1599584_2022094_D_002.mp4,0.817646
1599584_2022094_D_003.mp4,0.970649
1599584_2022094_E_000.mp4,0.713919
1599584_2022094_E_002.mp4,0.856149
1599584_2022094_E_003.mp4,0.256323
1600085_1390015_A_000.mp4,0.999982
1600085_1390015_A_002.mp4,0.999934
1600085_1390015_A_003.mp4,0.981515
1600085_A_001.mp4,0.001197
1600085_A_002.mp4,0.224055
1600085_A_003.mp4,0.007890
1600085_B_001.mp4,0.000225
1600085_B_002.mp4,0.045561
1600085_B_003.mp4,0.000404
1600085_C_001.mp4,0.000175
1600085_C_002.mp4,0.178153
1600085_C_003.mp4,0.008480
1645928_A_001.mp4,0.006422
1645928_A_002.mp4,0.029476
1645928_A_003.mp4,0.003260
1668268_2040724_A_000.mp4,0.782934
